CompetitionID,MatchID,MatchType,MatchDate,MatchDateNew,MatchName,MatchTime,Day/Night,GMTMatchTime,FirstBattingTeamID,FirstBattingTeamName,SecondBattingTeamID,SecondBattingTeamName,FirstBattingTeamCode,SecondBattingTeamCode,GroundID,GroundName,Commentss,TossTeam,TossDetails,TossText,FirstBattingSummary,SecondBattingSummary,MATCH_COMMENCE_START_DATE,city,GroundUmpire1ID,GroundUmpire2ID,GroundUmpire3ID,RefereeID,HomeTeamID,HomeTeamName,AwayTeamID,AwayTeamName,timezone1,MatchEndDate,MatchEndTime,RowNo,GroundUmpire1,GroundUmpire2,ThirdUmpire,Comments,HomeTeamLogo,AwayTeamLogo,CurrentInnings,1Summary,2Summary,WinningTeamID,MatchType2,MatchOrder,RevisedOver,RevisedTarget,MatchRow,Season,HomeTeamColor1,HomeTeamColor2,AwayTeamColor1,AwayTeamColor2,MATCH_NO_OF_OVERS,CompetitionName,MOM,MOM_TYPE,MOMPlayerId,MOMRuns,MOMBalls,MOMWicket,MOMRC,MOMImage,KO
60,463,T20 (N),01-04-2022,01-Apr-22,Kolkata Knight Riders VS Punjab Kings,19:30,Night,14:00 GMT,15,Punjab Kings,16,Kolkata Knight Riders,PBKS,KKR,21,Wankhede Stadium,Kolkata Knight Riders Won by 6  Wickets ,Kolkata Knight Riders,Kolkata Knight Riders won the Toss and elected to Field, won the Toss and elected to Field,137/10 (18.2 Ov),141/4 (14.3 Ov),2022-04-01T19:30:00,Mumbai,44,472,221,92,16,Kolkata Knight Riders,15,Punjab Kings,Asia/Kolkata,01-Apr-22,23:30,8,Anil Chaudhary,Saiyed Khalid,Madanagopal Jayaraman,Kolkata Knight Riders Won by 6  Wickets ,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,https://scores.iplt20.com/ipl/teamlogos/KKR.png,2.0,137/10 (18.2 Overs),141/4 (14.3 Overs),16.0,Regular,8th  T20I,,,8,2022,#319490,#df7317,#319490,#df7317,20,IPL 2022,,,,,,,,,
60,462,T20 (N),31-03-2022,31-Mar-22,Lucknow Super Giants VS Chennai Super Kings,19:30,Night,14:00 GMT,13,Chennai Super Kings,77,Lucknow Super Giants,CSK,LSG,68,Brabourne - CCI,Lucknow Super Giants Won by 6  Wickets ,Lucknow Super Giants,Lucknow Super Giants won the Toss and elected to Field, won the Toss and elected to Field,210/7 (20.0 Ov),211/4 (19.3 Ov),2022-03-31T19:30:00,Mumbai,299,87,354,86,77,Lucknow Super Giants,13,Chennai Super Kings,Asia/Kolkata,31-Mar-22,23:30,7,Rod Tucker,Virender Kumar Sharma,Yeshwant Barde,Lucknow Super Giants Won by 6  Wickets ,https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/LSG.png,2.0,210/7 (20.0 Overs),211/4 (19.3 Overs),77.0,Regular,7th  T20I,,,7,2022,#319490,#df7317,#319490,#df7317,20,IPL 2022,,,,,,,,,
60,461,T20 (N),30-03-2022,30-Mar-22,Royal Challengers Bangalore VS Kolkata Knight Riders,19:30,Night,14:00 GMT,16,Kolkata Knight Riders,19,Royal Challengers Bangalore,KKR,RCB,69,DY Patil Stadium,Royal Challengers Bangalore Won by 3  Wickets ,Royal Challengers Bangalore,Royal Challengers Bangalore won the Toss and elected to Field, won the Toss and elected to Field,128/10 (18.5 Ov),132/7 (19.2 Ov),2022-03-30T19:30:00,NAVI MUMBAI,221,129,42,88,19,Royal Challengers Bangalore,16,Kolkata Knight Riders,Asia/Kolkata,30-Mar-22,23:30,6,Madanagopal Jayaraman,Navdeep Singh,Nitin Menon,Royal Challengers Bangalore Won by 3  Wickets ,https://scores.iplt20.com/ipl/teamlogos/KKR.png,https://scores.iplt20.com/ipl/teamlogos/RCB.png,2.0,128/10 (18.5 Overs),132/7 (19.2 Overs),19.0,Regular,6th  T20I,,,6,2022,#319490,#df7317,#319490,#df7317,20,IPL 2022,,,,,,,,,
60,460,T20 (N),29-03-2022,29-Mar-22,Sunrisers Hyderabad VS Rajasthan Royals,19:30,Night,14:00 GMT,18,Rajasthan Royals,20,Sunrisers Hyderabad,RR,SRH,39,Maharashtra Cricket Association Stadium,Rajasthan Royals Won by 61  Runs ,Sunrisers Hyderabad,Sunrisers Hyderabad won the Toss and elected to Field, won the Toss and elected to Field,210/6 (20.0 Ov),149/7 (20.0 Ov),2022-03-29T19:30:00,Pune,352,314,159,103,20,Sunrisers Hyderabad,18,Rajasthan Royals,Asia/Kolkata,29-Mar-22,23:30,5,Bruce Oxenford,Ulhas Gandhe,KN Ananthapadmanabhan,Rajasthan Royals Won by 61  Runs ,https://scores.iplt20.com/ipl/teamlogos/RR.png,https://scores.iplt20.com/ipl/teamlogos/SRH.png,2.0,210/6 (20.0 Overs),149/7 (20.0 Overs),18.0,Regular,5th  T20I,,,5,2022,#319490,#df7317,#319490,#df7317,20,IPL 2022,,,,,,,,,
60,459,T20 (N),28-03-2022,28-Mar-22,Gujarat Titans VS Lucknow Super Giants,19:30,Night,14:00 GMT,77,Lucknow Super Giants,35,Gujarat Titans,LSG,GT,21,Wankhede Stadium,Gujarat Titans Won by 5  Wickets ,Gujarat Titans,Gujarat Titans won the Toss and elected to Field, won the Toss and elected to Field,158/6 (20.0 Ov),161/5 (19.4 Ov),2022-03-28T19:30:00,Mumbai,87,311,299,116,35,Gujarat Titans,77,Lucknow Super Giants,Asia/Kolkata,28-Mar-22,23:30,4,Virender Kumar Sharma,PASHCHIM PATHAK,Rod Tucker,Gujarat Titans Won by 5  Wickets ,https://scores.iplt20.com/ipl/teamlogos/LSG.png,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,2.0,158/6 (20.0 Overs),161/5 (19.4 Overs),35.0,Regular,4th  T20I,,,4,2022,#319490,#df7317,#319490,#df7317,20,IPL 2022,,,,,,,,,
60,458,T20 (N),27-03-2022,27-Mar-22,Royal Challengers Bangalore VS Punjab Kings,19:30,Night,14:00 GMT,19,Royal Challengers Bangalore,15,Punjab Kings,RCB,PBKS,69,DY Patil Stadium,Punjab Kings Won by 5   Wickets ,Punjab Kings,Punjab Kings won the Toss and elected to Field, won the Toss and elected to Field,205/2 (20.0 Ov),208/5 (19.0 Ov),2022-03-27T19:30:00,NAVI MUMBAI,354,42,44,88,19,Royal Challengers Bangalore,15,Punjab Kings,Asia/Kolkata,27-Mar-22,23:30,3,Yeshwant Barde,Nitin Menon,Anil Chaudhary,Punjab Kings Won by 5   Wickets ,https://scores.iplt20.com/ipl/teamlogos/RCB.png,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,2.0,205/2 (20.0 Overs),208/5 (19.0 Overs),15.0,Regular,3rd  T20I,,,3,2022,#319490,#df7317,#319490,#df7317,20,IPL 2022,,,,,,,,,
60,457,T20 D/N,27-03-2022,27-Mar-22,Delhi Capitals VS Mumbai Indians,15:30,Day,10:00 GMT,17,Mumbai Indians,14,Delhi Capitals,MI,DC,68,Brabourne - CCI,Delhi Capitals Won by 4  Wickets ,Delhi Capitals,Delhi Capitals won the Toss and elected to Field, won the Toss and elected to Field,177/5 (20.0 Ov),179/6 (18.2 Ov),2022-03-27T15:30:00,Mumbai,299,472,221,92,14,Delhi Capitals,17,Mumbai Indians,Asia/Kolkata,27-Mar-22,19:30,2,Rod Tucker,Saiyed Khalid,Madanagopal Jayaraman,Delhi Capitals Won by 4  Wickets ,https://scores.iplt20.com/ipl/teamlogos/MI.png,https://scores.iplt20.com/ipl/teamlogos/DC.png,2.0,177/5 (20.0 Overs),179/6 (18.2 Overs),14.0,Regular,2nd  T20I,,,2,2022,#319490,#df7317,#319490,#df7317,20,IPL 2022,,,,,,,,,
60,456,T20 (N),26-03-2022,26-Mar-22,Chennai Super Kings VS Kolkata Knight Riders,19:30,Night,14:00 GMT,13,Chennai Super Kings,16,Kolkata Knight Riders,CSK,KKR,21,Wankhede Stadium,Kolkata Knight Riders Won by 6  Wickets ,Kolkata Knight Riders,Kolkata Knight Riders won the Toss and elected to Field, won the Toss and elected to Field,131/5 (20.0 Ov),133/4 (18.3 Ov),2022-03-26T19:30:00,Mumbai,42,44,87,88,13,Chennai Super Kings,16,Kolkata Knight Riders,Asia/Kolkata,26-Mar-22,23:30,1,Nitin Menon,Anil Chaudhary,Virender Kumar Sharma,Kolkata Knight Riders Won by 6  Wickets ,https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/KKR.png,2.0,131/5 (20.0 Overs),133/4 (18.3 Overs),16.0,Regular,1st T20I,,,1,2022,#319490,#df7317,#319490,#df7317,20,IPL 2022,,,,,,,,,
107,1046,T20 (N),29-05-2023,29-May-23,Chennai Super Kings vs Gujarat Titans,19:30,Night,14:00 GMT,35,Gujarat Titans,13,Chennai Super Kings,GT,CSK,55,Narendra Modi Stadium,Chennai Super Kings Won by 5   Wickets   (D/L Method) (Winners),Chennai Super Kings,Chennai Super Kings Won The Toss And Elected To Field, Won The Toss And Elected To Field,214/4 (20.0 Ov),171/5 (15.0 Ov),29-05-2023 19:30,Ahmedabad,42,299,159,86,13,Chennai Super Kings,35,Gujarat Titans,Asia/Kolkata,30-May-23,23:30,74,Nitin Menon,Rod Tucker,KN Ananthapadmanabhan,Chennai Super Kings Won By 5   Wickets   (D/L Method) (Winners),https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/CSK.png,2.0,214/4 (20.0 Overs),171/5 (15.0 Overs),13.0,Final,Final,15.0,171.0,74,2023,#319490,#df7317,#319490,#df7317,20,Tata Ipl 2023,Devon Conway,Batting,601.0,47,25,-,-,https://scores.bcci.tv/matchcentre/playerimages/lmz68P2bXn1680268161601.png,Final
107,1045,T20 (N),26-05-2023,26-May-23,Gujarat Titans vs Mumbai Indians,19:30,Night,14:00 GMT,35,Gujarat Titans,17,Mumbai Indians,GT,MI,55,Narendra Modi Stadium,Gujarat Titans Won by 62  Runs (Qualified),Mumbai Indians,Mumbai Indians Won The Toss And Elected To Field, Won The Toss And Elected To Field,233/3 (20.0 Ov),171/10 (18.2 Ov),26-05-2023 19:30,Ahmedabad,299,42,221,86,35,Gujarat Titans,17,Mumbai Indians,Asia/Kolkata,26-May-23,23:30,73,Rod Tucker,Nitin Menon,Madanagopal Jayaraman,Gujarat Titans Won By 62  Runs (Qualified),https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/MI.png,2.0,233/3 (20.0 Overs),171/10 (18.2 Overs),35.0,Qualifier 2,Qualifier 2,,,73,2023,#319490,#df7317,#319490,#df7317,20,Tata Ipl 2023,Shubman Gill,Batting,62.0,129,60,-,-,https://scores.bcci.tv/matchcentre/playerimages/rXqCb2fICe168026415762.png,Qualifier 2
107,1044,T20 (N),24-05-2023,24-May-23,Lucknow Super Giants vs Mumbai Indians,19:30,Night,14:00 GMT,17,Mumbai Indians,77,Lucknow Super Giants,MI,LSG,18,MA Chidambaram Stadium,Mumbai Indians Won by 81  Runs (Qualified),Mumbai Indians,Mumbai Indians Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,182/8 (20.0 Ov),101/10 (16.3 Ov),24-05-2023 19:30,Chennai,352,87,29,87,77,Lucknow Super Giants,17,Mumbai Indians,Asia/Kolkata,24-May-23,23:30,72,Bruce Oxenford,Virender Kumar Sharma,Chris Gaffaney,Mumbai Indians Won By 81  Runs (Qualified),https://scores.iplt20.com/ipl/teamlogos/MI.png,https://scores.iplt20.com/ipl/teamlogos/gPLvfvSC1X1711457972LSG.png,2.0,182/8 (20.0 Overs),101/10 (16.3 Overs),17.0,Eliminator,Eliminator,,,72,2023,#319490,#df7317,#319490,#df7317,20,Tata Ipl 2023,Akash Madhwal,Bowling,1045.0,-,-,5,5,https://scores.bcci.tv/matchcentre/playerimages/MqF5io0DDi16804268431045.png,Eliminator
107,1043,T20 (N),23-05-2023,23-May-23,Gujarat Titans vs Chennai Super Kings,19:30,Night,14:00 GMT,13,Chennai Super Kings,35,Gujarat Titans,CSK,GT,18,MA Chidambaram Stadium,Chennai Super Kings Won by 15   Runs (Qualified),Gujarat Titans,Gujarat Titans Won The Toss And Elected To Field, Won The Toss And Elected To Field,172/7 (20.0 Ov),157/10 (20.0 Ov),23-05-2023 19:30,Chennai,29,44,352,88,35,Gujarat Titans,13,Chennai Super Kings,Asia/Kolkata,23-May-23,23:30,71,Chris Gaffaney,Anil Chaudhary,Bruce Oxenford,Chennai Super Kings Won By 15   Runs (Qualified),https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,2.0,172/7 (20.0 Overs),157/10 (20.0 Overs),13.0,Qualifier 1,Qualifier 1,,,71,2023,#319490,#df7317,#319490,#df7317,20,Tata Ipl 2023,Ruturaj Gaikwad,Batting,102.0,60,44,-,-,https://scores.bcci.tv/matchcentre/playerimages/D3FUWsAEla1680267769102.png,Qualifier 1
107,925,T20 (N),21-05-2023,21-May-23,Royal Challengers Bangalore vs Gujarat Titans,19:30,Night,14:00 GMT,19,Royal Challengers Bangalore,35,Gujarat Titans,RCB,GT,12,M Chinnaswamy Stadium,Gujarat Titans Won by 6  Wickets ,Gujarat Titans,Gujarat Titans Won The Toss And Elected To Field, Won The Toss And Elected To Field,197/5 (20.0 Ov),198/4 (19.1 Ov),21-05-2023 19:30,Bengaluru,42,87,363,86,19,Royal Challengers Bangalore,35,Gujarat Titans,Asia/Kolkata,21-May-23,23:00,70,Nitin Menon,Virender Kumar Sharma,Tapan Balwant Sharma,Gujarat Titans Won By 6  Wickets ,https://scores.iplt20.com/ipl/teamlogos/aFPMviEPyJ1710927747rcb.png,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,2.0,197/5 (20.0 Overs),198/4 (19.1 Overs),35.0,Regular,70th  T20I,,,70,2023,#319490,#df7317,#319490,#df7317,20,Tata Ipl 2023,Shubman Gill,Batting,62.0,104,52,-,-,https://scores.bcci.tv/matchcentre/playerimages/rXqCb2fICe168026415762.png,
107,924,T20 D/N,21-05-2023,21-May-23,Mumbai Indians vs Sunrisers Hyderabad,15:30,Day,10:00 GMT,20,Sunrisers Hyderabad,17,Mumbai Indians,SRH,MI,21,Wankhede Stadium,Mumbai Indians Won by 8  Wickets ,Mumbai Indians,Mumbai Indians Won The Toss And Elected To Field, Won The Toss And Elected To Field,200/5 (20.0 Ov),201/2 (18.0 Ov),21-05-2023 15:30,Mumbai,299,159,261,163,17,Mumbai Indians,20,Sunrisers Hyderabad,Asia/Kolkata,21-May-23,23:00,69,Rod Tucker,KN Ananthapadmanabhan,Rohan Pandit,Mumbai Indians Won By 8  Wickets ,https://scores.iplt20.com/ipl/teamlogos/SRH.png,https://scores.iplt20.com/ipl/teamlogos/MI.png,2.0,200/5 (20.0 Overs),201/2 (18.0 Overs),17.0,Regular,69th  T20I,,,69,2023,#319490,#df7317,#319490,#df7317,20,Tata Ipl 2023,Cameron Green,Batting,550.0,100,47,0,2,https://scores.bcci.tv/matchcentre/playerimages/PpKV5hMzrF1680426776550.png,
107,923,T20 (N),20-05-2023,20-May-23,Kolkata Knight Riders vs Lucknow Super Giants,19:30,Night,14:00 GMT,77,Lucknow Super Giants,16,Kolkata Knight Riders,LSG,KKR,19,Eden Gardens,Lucknow Super Giants Won by 1  Run ,Kolkata Knight Riders,Kolkata Knight Riders Won The Toss And Elected To Field, Won The Toss And Elected To Field,176/8 (20.0 Ov),175/7 (20.0 Ov),20-05-2023 19:30,Kolkata,221,314,354,88,16,Kolkata Knight Riders,77,Lucknow Super Giants,Asia/Kolkata,20-May-23,23:00,68,Madanagopal Jayaraman,Ulhas Gandhe,Yeshwant Barde,Lucknow Super Giants Won By 1  Run ,https://scores.iplt20.com/ipl/teamlogos/gPLvfvSC1X1711457972LSG.png,https://scores.iplt20.com/ipl/teamlogos/KKR.png,2.0,176/8 (20.0 Overs),175/7 (20.0 Overs),77.0,Regular,68th  T20I,,,68,2023,#319490,#df7317,#319490,#df7317,20,Tata Ipl 2023,Nicholas Pooran,Batting,136.0,58,30,-,-,https://scores.bcci.tv/matchcentre/playerimages/x3ZBzexFff1680327190136.png,
107,922,T20 D/N,20-05-2023,20-May-23,Delhi Capitals vs Chennai Super Kings,15:30,Day,10:00 GMT,13,Chennai Super Kings,14,Delhi Capitals,CSK,DC,17,Arun Jaitley Stadium,Chennai Super Kings Won by 77  Runs ,Chennai Super Kings,Chennai Super Kings Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,223/3 (20.0 Ov),146/9 (20.0 Ov),20-05-2023 15:30,Delhi,29,95,44,165,14,Delhi Capitals,13,Chennai Super Kings,Asia/Kolkata,20-May-23,23:00,67,Chris Gaffaney,Nikhil Patwardhan,Anil Chaudhary,Chennai Super Kings Won By 77  Runs ,https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/DC.png,2.0,223/3 (20.0 Overs),146/9 (20.0 Overs),13.0,Regular,67th  T20I,,,67,2023,#319490,#df7317,#319490,#df7317,20,Tata Ipl 2023,Ruturaj Gaikwad,Batting,102.0,79,50,-,-,https://scores.bcci.tv/matchcentre/playerimages/D3FUWsAEla1680267769102.png,
107,921,T20 (N),19-05-2023,19-May-23,Punjab Kings vs Rajasthan Royals,19:30,Night,14:00 GMT,15,Punjab Kings,18,Rajasthan Royals,PBKS,RR,38,Himachal Pradesh Cricket Association Stadium,Rajasthan Royals Won by 4  Wickets ,Rajasthan Royals,Rajasthan Royals Won The Toss And Elected To Field, Won The Toss And Elected To Field,187/5 (20.0 Ov),189/6 (19.4 Ov),19-05-2023 19:30,Dharamsala,191,299,129,163,15,Punjab Kings,18,Rajasthan Royals,Asia/Kolkata,19-May-23,23:00,66,Nanda Kishore,Rod Tucker,Navdeep Singh,Rajasthan Royals Won By 4  Wickets ,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,https://scores.iplt20.com/ipl/teamlogos/RR.png,2.0,187/5 (20.0 Overs),189/6 (19.4 Overs),18.0,Regular,66th  T20I,,,66,2023,#319490,#df7317,#319490,#df7317,20,Tata Ipl 2023,Devdutt Padikkal,Batting,200.0,51,30,-,-,https://scores.bcci.tv/matchcentre/playerimages/ceU76aF1nf1680351686200.png,
107,920,T20 (N),18-05-2023,18-May-23,Sunrisers Hyderabad vs Royal Challengers Bangalore,19:30,Night,14:00 GMT,20,Sunrisers Hyderabad,19,Royal Challengers Bangalore,SRH,RCB,13,Rajiv Gandhi International Stadium,Royal Challengers Bangalore Won by 8  Wickets ,Royal Challengers Bangalore,Royal Challengers Bangalore Won The Toss And Elected To Field, Won The Toss And Elected To Field,186/5 (20.0 Ov),187/2 (19.2 Ov),18-05-2023 19:30,Hyderabad,87,352,525,86,20,Sunrisers Hyderabad,19,Royal Challengers Bangalore,Asia/Kolkata,18-May-23,23:00,65,Virender Kumar Sharma,Bruce Oxenford,Khalid Saiyed,Royal Challengers Bangalore Won By 8  Wickets ,https://scores.iplt20.com/ipl/teamlogos/SRH.png,https://scores.iplt20.com/ipl/teamlogos/aFPMviEPyJ1710927747rcb.png,2.0,186/5 (20.0 Overs),187/2 (19.2 Overs),19.0,Regular,65th  T20I,,,65,2023,#319490,#df7317,#319490,#df7317,20,Tata Ipl 2023,Virat Kohli,Batting,2.0,100,63,-,-,https://scores.bcci.tv/matchcentre/playerimages/xQb5MAq2Mv16803506302.png,
107,919,T20 (N),17-05-2023,17-May-23,Punjab Kings vs Delhi Capitals,19:30,Night,14:00 GMT,14,Delhi Capitals,15,Punjab Kings,DC,PBKS,38,Himachal Pradesh Cricket Association Stadium,Delhi Capitals Won by 15  Runs ,Punjab Kings,Punjab Kings Won The Toss And Elected To Field, Won The Toss And Elected To Field,213/2 (20.0 Ov),198/8 (20.0 Ov),17-05-2023 19:30,Dharamsala,159,455,299,163,15,Punjab Kings,14,Delhi Capitals,Asia/Kolkata,17-May-23,23:00,64,KN Ananthapadmanabhan,Sai Darshan Kumar,Rod Tucker,Delhi Capitals Won By 15  Runs ,https://scores.iplt20.com/ipl/teamlogos/DC.png,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,2.0,213/2 (20.0 Overs),198/8 (20.0 Overs),14.0,Regular,64th  T20I,,,64,2023,#319490,#df7317,#319490,#df7317,20,Tata Ipl 2023,Rilee Rossouw,Batting,1426.0,82,37,-,-,https://scores.bcci.tv/matchcentre/playerimages/1duI24GDic16803266001426.png,
107,918,T20 (N),16-05-2023,16-May-23,Lucknow Super Giants vs Mumbai Indians,19:30,Night,14:00 GMT,77,Lucknow Super Giants,17,Mumbai Indians,LSG,MI,49,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow Super Giants Won by 5  Runs ,Mumbai Indians,Mumbai Indians Won The Toss And Elected To Field, Won The Toss And Elected To Field,177/3 (20.0 Ov),172/5 (20.0 Ov),16-05-2023 19:30,Lucknow,191,44,29,165,77,Lucknow Super Giants,17,Mumbai Indians,Asia/Kolkata,16-May-23,23:00,63,Nanda Kishore,Anil Chaudhary,Chris Gaffaney,Lucknow Super Giants Won By 5  Runs ,https://scores.iplt20.com/ipl/teamlogos/gPLvfvSC1X1711457972LSG.png,https://scores.iplt20.com/ipl/teamlogos/MI.png,2.0,177/3 (20.0 Overs),172/5 (20.0 Overs),77.0,Regular,63rd  T20I,,,63,2023,#319490,#df7317,#319490,#df7317,20,Tata Ipl 2023,Marcus Stoinis,Batting,23.0,89,47,-,-,https://scores.bcci.tv/matchcentre/playerimages/t4zUg95V0f168032800423.png,
107,917,T20 (N),15-05-2023,15-May-23,Gujarat Titans vs Sunrisers Hyderabad,19:30,Night,14:00 GMT,35,Gujarat Titans,20,Sunrisers Hyderabad,GT,SRH,55,Narendra Modi Stadium,Gujarat Titans Won by 34  Runs,Sunrisers Hyderabad,Sunrisers Hyderabad Won The Toss And Elected To Field, Won The Toss And Elected To Field,188/9 (20.0 Ov),154/9 (20.0 Ov),15-05-2023 19:30,Ahmedabad,314,221,526,88,35,Gujarat Titans,20,Sunrisers Hyderabad,Asia/Kolkata,15-May-23,23:00,62,Ulhas Gandhe,Madanagopal Jayaraman,AKSHAY TOTRE,Gujarat Titans Won By 34  Runs,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/SRH.png,2.0,188/9 (20.0 Overs),154/9 (20.0 Overs),35.0,Regular,62nd  T20I,,,62,2023,#319490,#df7317,#319490,#df7317,20,Tata Ipl 2023,Shubman Gill,Batting,62.0,101,58,-,-,https://scores.bcci.tv/matchcentre/playerimages/rXqCb2fICe168026415762.png,
107,916,T20 (N),14-05-2023,14-May-23,Chennai Super Kings vs Kolkata Knight Riders,19:30,Night,14:00 GMT,13,Chennai Super Kings,16,Kolkata Knight Riders,CSK,KKR,18,MA Chidambaram Stadium,Kolkata Knight Riders Won by 6  Wickets ,Chennai Super Kings,Chennai Super Kings Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,144/6 (20.0 Ov),147/4 (18.3 Ov),14-05-2023 19:30,Chennai,363,527,42,86,13,Chennai Super Kings,16,Kolkata Knight Riders,Asia/Kolkata,14-May-23,23:00,61,Tapan Balwant Sharma,VINOD SESHAN,Nitin Menon,Kolkata Knight Riders Won By 6  Wickets ,https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/KKR.png,2.0,144/6 (20.0 Overs),147/4 (18.3 Overs),16.0,Regular,61st T20I,,,61,2023,#319490,#df7317,#319490,#df7317,20,Tata Ipl 2023,Rinku Singh,Batting,152.0,54,43,-,-,https://scores.bcci.tv/matchcentre/playerimages/Wp7dQI0Lku1680326905152.png,
107,915,T20 D/N,14-05-2023,14-May-23,Rajasthan Royals vs Royal Challengers Bangalore,15:30,Day,10:00 GMT,19,Royal Challengers Bangalore,18,Rajasthan Royals,RCB,RR,20,Sawai Mansingh Stadium,Royal Challengers Bangalore Won by 112  Runs ,Royal Challengers Bangalore,Royal Challengers Bangalore Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,171/5 (20.0 Ov),59/10 (10.3 Ov),14-05-2023 15:30,Jaipur,159,129,299,87,18,Rajasthan Royals,19,Royal Challengers Bangalore,Asia/Kolkata,14-May-23,23:00,60,KN Ananthapadmanabhan,Navdeep Singh,Rod Tucker,Royal Challengers Bangalore Won By 112  Runs ,https://scores.iplt20.com/ipl/teamlogos/aFPMviEPyJ1710927747rcb.png,https://scores.iplt20.com/ipl/teamlogos/RR.png,2.0,171/5 (20.0 Overs),59/10 (10.3 Overs),19.0,Regular,60th  T20I,,,60,2023,#319490,#df7317,#319490,#df7317,20,Tata Ipl 2023,Wayne Parnell,Bowling,829.0,-,-,3,10,https://scores.bcci.tv/matchcentre/playerimages/TRHbCsGUny1664347849829.png,
107,914,T20 (N),13-05-2023,13-May-23,Delhi Capitals vs Punjab Kings,19:30,Night,14:00 GMT,15,Punjab Kings,14,Delhi Capitals,PBKS,DC,17,Arun Jaitley Stadium,Punjab Kings Won by 31  Runs ,Delhi Capitals,Delhi Capitals Won The Toss And Elected To Field, Won The Toss And Elected To Field,167/7 (20.0 Ov),136/8 (20.0 Ov),13-05-2023 19:30,Delhi,95,29,398,165,14,Delhi Capitals,15,Punjab Kings,Asia/Kolkata,13-May-23,23:00,59,Nikhil Patwardhan,Chris Gaffaney,Sadashiv Iyer,Punjab Kings Won By 31  Runs ,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,https://scores.iplt20.com/ipl/teamlogos/DC.png,2.0,167/7 (20.0 Overs),136/8 (20.0 Overs),15.0,Regular,59th  T20I,,,59,2023,#319490,#df7317,#319490,#df7317,20,Tata Ipl 2023,Prabhsimran Singh,Batting,137.0,103,65,-,-,https://scores.bcci.tv/matchcentre/playerimages/n6UNRxap6H1680327624137.png,
107,913,T20 D/N,13-05-2023,13-May-23,Sunrisers Hyderabad vs Lucknow Super Giants,15:30,Day,10:00 GMT,20,Sunrisers Hyderabad,77,Lucknow Super Giants,SRH,LSG,13,Rajiv Gandhi International Stadium,Lucknow Super Giants Won by 7  Wickets ,Sunrisers Hyderabad,Sunrisers Hyderabad Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,182/6 (20.0 Ov),185/3 (19.2 Ov),13-05-2023 15:30,Hyderabad,526,221,354,163,20,Sunrisers Hyderabad,77,Lucknow Super Giants,Asia/Kolkata,13-May-23,23:00,58,AKSHAY TOTRE,Madanagopal Jayaraman,Yeshwant Barde,Lucknow Super Giants Won By 7  Wickets ,https://scores.iplt20.com/ipl/teamlogos/SRH.png,https://scores.iplt20.com/ipl/teamlogos/gPLvfvSC1X1711457972LSG.png,2.0,182/6 (20.0 Overs),185/3 (19.2 Overs),77.0,Regular,58th  T20I,,,58,2023,#319490,#df7317,#319490,#df7317,20,Tata Ipl 2023,Prerak Mankad,Batting,998.0,64,45,-,-,https://scores.bcci.tv/matchcentre/playerimages/IgknhKhbn61680327123998.png,
